num_date_time,answer
34 2020-08-26 11,1078.1771240234375
34 2020-08-26 12,1169.188720703125
34 2020-08-26 13,1175.829833984375
34 2020-08-26 14,1153.8544921875
34 2020-08-26 15,1328.1854248046875
34 2020-08-26 16,1365.5296630859375
34 2020-08-26 17,1334.8619384765625
34 2020-08-26 18,1197.287841796875
34 2020-08-26 19,1814.4437255859375
34 2020-08-26 20,1773.015380859375
34 2020-08-26 21,1366.8939208984375
34 2020-08-26 22,1159.533935546875
34 2020-08-26 23,723.7783203125
34 2020-08-27 00,608.5189208984375
34 2020-08-27 01,685.5043334960938
34 2020-08-27 02,762.702392578125
34 2020-08-27 03,721.6810913085938
34 2020-08-27 04,710.6129760742188
34 2020-08-27 05,751.3256225585938
34 2020-08-27 06,780.0800170898438
34 2020-08-27 07,809.85498046875
34 2020-08-27 08,958.8668212890625
34 2020-08-27 09,1049.1217041015625
34 2020-08-27 10,1109.156005859375
34 2020-08-27 11,1088.492919921875
34 2020-08-27 12,1146.316162109375
34 2020-08-27 13,1134.8759765625
34 2020-08-27 14,1212.5916748046875
34 2020-08-27 15,1332.935791015625
34 2020-08-27 16,1364.001953125
34 2020-08-27 17,1327.97607421875
34 2020-08-27 18,1264.0126953125
34 2020-08-27 19,1985.68603515625
34 2020-08-27 20,1672.944091796875
34 2020-08-27 21,1369.026611328125
34 2020-08-27 22,1156.86279296875
34 2020-08-27 23,929.5126953125
34 2020-08-28 00,569.3154296875
34 2020-08-28 01,661.3600463867188
34 2020-08-28 02,725.6942749023438
34 2020-08-28 03,749.9091186523438
34 2020-08-28 04,680.0953369140625
34 2020-08-28 05,747.1930541992188
34 2020-08-28 06,761.98291015625
34 2020-08-28 07,820.5469970703125
34 2020-08-28 08,998.4696044921875
34 2020-08-28 09,1041.2528076171875
34 2020-08-28 10,1199.634765625
34 2020-08-28 11,1082.4228515625
34 2020-08-28 12,1153.3138427734375
34 2020-08-28 13,1175.644287109375
34 2020-08-28 14,1255.3057861328125
34 2020-08-28 15,1272.7579345703125
34 2020-08-28 16,1271.2745361328125
34 2020-08-28 17,1262.430908203125
34 2020-08-28 18,1102.0025634765625
34 2020-08-28 19,1864.835693359375
34 2020-08-28 20,1726.06298828125
34 2020-08-28 21,1412.802978515625
34 2020-08-28 22,1029.1729736328125
34 2020-08-28 23,642.9815063476562
34 2020-08-29 00,642.558837890625
34 2020-08-29 01,702.5286254882812
34 2020-08-29 02,740.9347534179688
34 2020-08-29 03,681.0955810546875
34 2020-08-29 04,696.433837890625
34 2020-08-29 05,735.3655395507812
34 2020-08-29 06,749.2442016601562
34 2020-08-29 07,762.872802734375
34 2020-08-29 08,857.8178100585938
34 2020-08-29 09,893.4801025390625
34 2020-08-29 10,892.0391235351562
34 2020-08-29 11,894.7615966796875
34 2020-08-29 12,918.4939575195312
34 2020-08-29 13,964.155029296875
34 2020-08-29 14,978.0684204101562
34 2020-08-29 15,1008.1973876953125
34 2020-08-29 16,995.2664184570312
34 2020-08-29 17,1015.34619140625
34 2020-08-29 18,1003.7415161132812
34 2020-08-29 19,1828.9251708984375
34 2020-08-29 20,208.03125
34 2020-08-29 21,734.4288330078125
34 2020-08-29 22,666.0010375976562
34 2020-08-29 23,806.672119140625
34 2020-08-30 00,609.2545166015625
34 2020-08-30 01,691.8040771484375
34 2020-08-30 02,691.624267578125
34 2020-08-30 03,703.6282958984375
34 2020-08-30 04,687.8068237304688
34 2020-08-30 05,713.6119995117188
34 2020-08-30 06,708.5859375
34 2020-08-30 07,716.6572875976562
34 2020-08-30 08,753.1961059570312
34 2020-08-30 09,759.1629638671875
34 2020-08-30 10,778.09619140625
34 2020-08-30 11,820.8905029296875
34 2020-08-30 12,831.8385620117188
34 2020-08-30 13,911.2665405273438
34 2020-08-30 14,967.02294921875
34 2020-08-30 15,985.1156616210938
34 2020-08-30 16,985.1925659179688
34 2020-08-30 17,957.5364990234375
34 2020-08-30 18,923.4080810546875
34 2020-08-30 19,1673.783935546875
34 2020-08-30 20,1530.362060546875
34 2020-08-30 21,609.1033325195312
34 2020-08-30 22,592.9021606445312
34 2020-08-30 23,706.614013671875
34 2020-08-31 00,752.1753540039062
34 2020-08-31 01,672.0880126953125
34 2020-08-31 02,646.2013549804688
34 2020-08-31 03,703.7433471679688
34 2020-08-31 04,715.2506713867188
34 2020-08-31 05,712.34423828125
34 2020-08-31 06,714.5664672851562
34 2020-08-31 07,727.243896484375
34 2020-08-31 08,888.288818359375
34 2020-08-31 09,900.1142578125
34 2020-08-31 10,1012.015869140625
34 2020-08-31 11,1009.2155151367188
34 2020-08-31 12,1119.0137939453125
34 2020-08-31 13,1000.571044921875
34 2020-08-31 14,1063.981689453125
34 2020-08-31 15,1212.73828125
34 2020-08-31 16,1236.2713623046875
34 2020-08-31 17,1189.20068359375
34 2020-08-31 18,1108.130126953125
34 2020-08-31 19,1149.591552734375
34 2020-08-31 20,1122.175048828125
34 2020-08-31 21,1076.1669921875
34 2020-08-31 22,1045.3634033203125
34 2020-08-31 23,779.6087646484375
35 2020-08-25 00,693.5335083007812
35 2020-08-25 01,650.5484008789062
35 2020-08-25 02,687.0374755859375
35 2020-08-25 03,657.7716064453125
35 2020-08-25 04,656.5806884765625
35 2020-08-25 05,687.2188110351562
35 2020-08-25 06,831.4953002929688
35 2020-08-25 07,1179.191650390625
35 2020-08-25 08,2596.37744140625
35 2020-08-25 09,3689.72900390625
35 2020-08-25 10,3432.059326171875
35 2020-08-25 11,3157.001953125
35 2020-08-25 12,3383.626708984375
35 2020-08-25 13,3243.76171875
35 2020-08-25 14,3748.947998046875
35 2020-08-25 15,3218.595947265625
35 2020-08-25 16,2734.137451171875
35 2020-08-25 17,2331.418701171875
35 2020-08-25 18,1393.103271484375
35 2020-08-25 19,956.8035888671875
35 2020-08-25 20,876.8683471679688
35 2020-08-25 21,798.1521606445312
35 2020-08-25 22,685.728759765625
35 2020-08-25 23,601.5892944335938
35 2020-08-26 00,565.0824584960938
35 2020-08-26 01,595.6185302734375
35 2020-08-26 02,566.323974609375
35 2020-08-26 03,585.7827758789062
35 2020-08-26 04,723.7393188476562
35 2020-08-26 05,935.3277587890625
35 2020-08-26 06,1184.0938720703125
35 2020-08-26 07,1194.6767578125
35 2020-08-26 08,2319.98095703125
35 2020-08-26 09,3442.384033203125
35 2020-08-26 10,3513.677001953125
35 2020-08-26 11,3224.01513671875
35 2020-08-26 12,3489.73388671875
35 2020-08-26 13,3178.901123046875
35 2020-08-26 14,3688.563232421875
35 2020-08-26 15,3195.212646484375
35 2020-08-26 16,2523.613525390625
35 2020-08-26 17,2094.46240234375
35 2020-08-26 18,1398.85205078125
35 2020-08-26 19,983.5596923828125
35 2020-08-26 20,877.6748657226562
35 2020-08-26 21,802.826171875
35 2020-08-26 22,703.7471923828125
35 2020-08-26 23,626.4939575195312
35 2020-08-27 00,590.4583740234375
35 2020-08-27 01,625.6213989257812
35 2020-08-27 02,615.7361450195312
35 2020-08-27 03,646.1500244140625
35 2020-08-27 04,759.4885864257812
35 2020-08-27 05,926.2467651367188
35 2020-08-27 06,1201.5419921875
35 2020-08-27 07,1260.9678955078125
35 2020-08-27 08,2381.150146484375
35 2020-08-27 09,3633.052978515625
35 2020-08-27 10,3522.080078125
35 2020-08-27 11,3220.228271484375
35 2020-08-27 12,3774.39501953125
35 2020-08-27 13,3247.93310546875
35 2020-08-27 14,3797.819091796875
35 2020-08-27 15,3229.126708984375
35 2020-08-27 16,2390.013916015625
35 2020-08-27 17,2188.5595703125
35 2020-08-27 18,1386.061767578125
35 2020-08-27 19,964.712890625
35 2020-08-27 20,878.1730346679688
35 2020-08-27 21,776.1327514648438
35 2020-08-27 22,688.3982543945312
35 2020-08-27 23,608.5451049804688
35 2020-08-28 00,580.3914794921875
35 2020-08-28 01,625.5318603515625
35 2020-08-28 02,593.345458984375
35 2020-08-28 03,651.7870483398438
35 2020-08-28 04,766.5464477539062
35 2020-08-28 05,1010.2421264648438
35 2020-08-28 06,1227.732177734375
35 2020-08-28 07,1171.0616455078125
35 2020-08-28 08,2383.526611328125
35 2020-08-28 09,3518.019775390625
35 2020-08-28 10,3557.55517578125
35 2020-08-28 11,3201.411865234375
35 2020-08-28 12,3376.3525390625
35 2020-08-28 13,3348.220703125
35 2020-08-28 14,3680.82080078125
35 2020-08-28 15,2696.511962890625
35 2020-08-28 16,2692.076416015625
35 2020-08-28 17,1961.94677734375
35 2020-08-28 18,1325.5867919921875
35 2020-08-28 19,950.4215087890625
35 2020-08-28 20,828.4356079101562
35 2020-08-28 21,786.0562744140625
35 2020-08-28 22,662.7718505859375
35 2020-08-28 23,618.1101684570312
35 2020-08-29 00,596.4480590820312
35 2020-08-29 01,629.3709716796875
35 2020-08-29 02,636.0779418945312
35 2020-08-29 03,657.7376098632812
35 2020-08-29 04,821.7879638671875
35 2020-08-29 05,1000.6203002929688
35 2020-08-29 06,1253.293701171875
35 2020-08-29 07,1029.566650390625
35 2020-08-29 08,1752.5634765625
35 2020-08-29 09,2466.321533203125
35 2020-08-29 10,2286.540283203125
35 2020-08-29 11,2056.098876953125
35 2020-08-29 12,2137.658935546875
35 2020-08-29 13,1749.921142578125
35 2020-08-29 14,1978.166259765625
35 2020-08-29 15,1120.6729736328125
35 2020-08-29 16,976.46142578125
35 2020-08-29 17,961.9802856445312
35 2020-08-29 18,766.6039428710938
35 2020-08-29 19,786.4996948242188
35 2020-08-29 20,652.1154174804688
35 2020-08-29 21,705.6228637695312
35 2020-08-29 22,683.6596069335938
35 2020-08-29 23,623.1349487304688
35 2020-08-30 00,715.2058715820312
35 2020-08-30 01,659.1137084960938
35 2020-08-30 02,743.7081298828125
35 2020-08-30 03,758.076171875
35 2020-08-30 04,813.4501953125
35 2020-08-30 05,900.9241333007812
35 2020-08-30 06,761.2265014648438
35 2020-08-30 07,768.1893920898438
35 2020-08-30 08,919.1596069335938
35 2020-08-30 09,927.3720703125
35 2020-08-30 10,998.30810546875
35 2020-08-30 11,1030.3587646484375
35 2020-08-30 12,1046.527099609375
35 2020-08-30 13,974.822509765625
35 2020-08-30 14,1112.569580078125
35 2020-08-30 15,1080.083984375
35 2020-08-30 16,1021.906494140625
35 2020-08-30 17,940.8592529296875
35 2020-08-30 18,878.7288818359375
35 2020-08-30 19,816.0240478515625
35 2020-08-30 20,741.7764892578125
35 2020-08-30 21,846.74658203125
35 2020-08-30 22,767.525390625
35 2020-08-30 23,703.6399536132812
35 2020-08-31 00,730.1510620117188
35 2020-08-31 01,709.3948364257812
35 2020-08-31 02,715.2451782226562
35 2020-08-31 03,701.6771240234375
35 2020-08-31 04,708.5217895507812
35 2020-08-31 05,788.583251953125
35 2020-08-31 06,792.6117553710938
35 2020-08-31 07,942.864990234375
35 2020-08-31 08,2291.89990234375
35 2020-08-31 09,3499.594970703125
35 2020-08-31 10,3953.115966796875
35 2020-08-31 11,3539.679931640625
35 2020-08-31 12,3645.5126953125
35 2020-08-31 13,3576.787109375
35 2020-08-31 14,3884.10107421875
35 2020-08-31 15,3506.906982421875
35 2020-08-31 16,2537.248291015625
35 2020-08-31 17,2156.419677734375
35 2020-08-31 18,1485.808837890625
35 2020-08-31 19,996.7754516601562
35 2020-08-31 20,890.0858764648438
35 2020-08-31 21,782.7103271484375
35 2020-08-31 22,699.4586791992188
35 2020-08-31 23,612.0543823242188
36 2020-08-25 00,1114.8240966796875
36 2020-08-25 01,1052.104248046875
36 2020-08-25 02,1063.632568359375
36 2020-08-25 03,1114.96923828125
36 2020-08-25 04,1041.18310546875
36 2020-08-25 05,1009.0974731445312
36 2020-08-25 06,973.6699829101562
36 2020-08-25 07,1027.90869140625
36 2020-08-25 08,1052.8291015625
36 2020-08-25 09,1540.0528564453125
36 2020-08-25 10,1562.6075439453125
36 2020-08-25 11,1539.118408203125
36 2020-08-25 12,1529.144287109375
36 2020-08-25 13,1503.1591796875
36 2020-08-25 14,1469.105712890625
36 2020-08-25 15,1474.666259765625
36 2020-08-25 16,1508.88037109375
36 2020-08-25 17,1457.939697265625
36 2020-08-25 18,1419.2440185546875
36 2020-08-25 19,1052.677734375
36 2020-08-25 20,968.2112426757812
36 2020-08-25 21,1077.557373046875
36 2020-08-25 22,1012.81884765625
36 2020-08-25 23,1089.074951171875
36 2020-08-26 00,1079.0616455078125
36 2020-08-26 01,1021.468994140625
36 2020-08-26 02,1046.7242431640625
36 2020-08-26 03,1074.2733154296875
36 2020-08-26 04,1051.2525634765625
36 2020-08-26 05,1027.4840087890625
36 2020-08-26 06,996.115966796875
36 2020-08-26 07,1092.4599609375
36 2020-08-26 08,1259.38232421875
36 2020-08-26 09,1507.609375
36 2020-08-26 10,1609.6771240234375
36 2020-08-26 11,1533.891357421875
36 2020-08-26 12,1523.61865234375
36 2020-08-26 13,1479.4439697265625
36 2020-08-26 14,1509.93994140625
36 2020-08-26 15,1726.720458984375
36 2020-08-26 16,1503.47998046875
36 2020-08-26 17,1455.52587890625
36 2020-08-26 18,1173.5665283203125
36 2020-08-26 19,1058.494384765625
36 2020-08-26 20,989.9019165039062
36 2020-08-26 21,1113.069091796875
36 2020-08-26 22,1040.473388671875
36 2020-08-26 23,1076.9261474609375
36 2020-08-27 00,1050.5704345703125
36 2020-08-27 01,1055.55615234375
36 2020-08-27 02,1054.3365478515625
36 2020-08-27 03,1116.3922119140625
36 2020-08-27 04,1068.3612060546875
36 2020-08-27 05,1025.415771484375
36 2020-08-27 06,991.5342407226562
36 2020-08-27 07,1117.9923095703125
36 2020-08-27 08,1286.5572509765625
36 2020-08-27 09,1520.4510498046875
36 2020-08-27 10,1634.3565673828125
36 2020-08-27 11,1628.1925048828125
36 2020-08-27 12,1571.6981201171875
36 2020-08-27 13,1508.9351806640625
36 2020-08-27 14,1518.3282470703125
36 2020-08-27 15,1461.6192626953125
36 2020-08-27 16,1518.9234619140625
36 2020-08-27 17,1253.1904296875
36 2020-08-27 18,1256.8243408203125
36 2020-08-27 19,1090.49365234375
36 2020-08-27 20,1070.6605224609375
36 2020-08-27 21,1130.369873046875
36 2020-08-27 22,1062.2384033203125
36 2020-08-27 23,1100.7164306640625
36 2020-08-28 00,1080.05029296875
36 2020-08-28 01,1107.2197265625
36 2020-08-28 02,1157.112060546875
36 2020-08-28 03,1190.1795654296875
36 2020-08-28 04,1134.4571533203125
36 2020-08-28 05,1010.7987670898438
36 2020-08-28 06,998.3340454101562
36 2020-08-28 07,1110.900634765625
36 2020-08-28 08,1258.0428466796875
36 2020-08-28 09,1449.9232177734375
36 2020-08-28 10,1553.94921875
36 2020-08-28 11,1498.531005859375
36 2020-08-28 12,1585.458740234375
36 2020-08-28 13,1514.036865234375
36 2020-08-28 14,1598.4453125
36 2020-08-28 15,1551.0225830078125
36 2020-08-28 16,1524.383056640625
36 2020-08-28 17,1458.480224609375
36 2020-08-28 18,1322.9259033203125
36 2020-08-28 19,1183.9659423828125
36 2020-08-28 20,1081.28857421875
36 2020-08-28 21,1142.956787109375
36 2020-08-28 22,1070.4154052734375
36 2020-08-28 23,1088.96875
36 2020-08-29 00,1131.1231689453125
36 2020-08-29 01,1145.59033203125
36 2020-08-29 02,1077.4554443359375
36 2020-08-29 03,1122.9078369140625
36 2020-08-29 04,1021.7733764648438
36 2020-08-29 05,997.5613403320312
36 2020-08-29 06,958.5257568359375
36 2020-08-29 07,1116.9901123046875
36 2020-08-29 08,1211.08935546875
36 2020-08-29 09,1523.7607421875
36 2020-08-29 10,1614.9783935546875
36 2020-08-29 11,1569.6817626953125
36 2020-08-29 12,1569.4664306640625
36 2020-08-29 13,1640.718017578125
36 2020-08-29 14,1541.836669921875
36 2020-08-29 15,1572.85498046875
36 2020-08-29 16,1550.484130859375
36 2020-08-29 17,1641.5142822265625
36 2020-08-29 18,1438.9219970703125
36 2020-08-29 19,1351.5775146484375
36 2020-08-29 20,1134.1517333984375
36 2020-08-29 21,1178.0526123046875
36 2020-08-29 22,1192.031494140625
36 2020-08-29 23,1228.87646484375
36 2020-08-30 00,1309.2388916015625
36 2020-08-30 01,1232.2706298828125
36 2020-08-30 02,1258.876220703125
36 2020-08-30 03,1245.4268798828125
36 2020-08-30 04,1209.1453857421875
36 2020-08-30 05,1217.0828857421875
36 2020-08-30 06,1228.6571044921875
36 2020-08-30 07,1315.11181640625
36 2020-08-30 08,1339.2930908203125
36 2020-08-30 09,1691.0999755859375
36 2020-08-30 10,1875.900634765625
36 2020-08-30 11,1550.851806640625
36 2020-08-30 12,1731.0174560546875
36 2020-08-30 13,1545.5911865234375
36 2020-08-30 14,1572.51171875
36 2020-08-30 15,1603.800048828125
36 2020-08-30 16,1507.6817626953125
36 2020-08-30 17,1422.5159912109375
36 2020-08-30 18,1446.4493408203125
36 2020-08-30 19,1136.0377197265625
36 2020-08-30 20,1047.50244140625
36 2020-08-30 21,1131.97412109375
36 2020-08-30 22,1070.259521484375
36 2020-08-30 23,1115.1702880859375
36 2020-08-31 00,1135.634765625
36 2020-08-31 01,1121.2432861328125
36 2020-08-31 02,1025.8001708984375
36 2020-08-31 03,1079.09423828125
36 2020-08-31 04,993.6958618164062
36 2020-08-31 05,995.87744140625
36 2020-08-31 06,1073.0821533203125
36 2020-08-31 07,1229.47265625
36 2020-08-31 08,1283.4366455078125
36 2020-08-31 09,1475.4989013671875
36 2020-08-31 10,1609.305419921875
36 2020-08-31 11,1530.0814208984375
36 2020-08-31 12,1611.397705078125
36 2020-08-31 13,1608.818359375
36 2020-08-31 14,1610.7630615234375
36 2020-08-31 15,1555.23046875
36 2020-08-31 16,1599.7943115234375
36 2020-08-31 17,1453.2406005859375
36 2020-08-31 18,1316.55712890625
36 2020-08-31 19,1071.3609619140625
36 2020-08-31 20,1105.232421875
36 2020-08-31 21,1144.442138671875
36 2020-08-31 22,1135.0364990234375
36 2020-08-31 23,1114.9683837890625
37 2020-08-25 00,1887.400146484375
37 2020-08-25 01,1554.96630859375
37 2020-08-25 02,1583.5946044921875
37 2020-08-25 03,1551.9228515625
37 2020-08-25 04,1588.1553955078125
37 2020-08-25 05,1800.1170654296875
37 2020-08-25 06,1748.2078857421875
37 2020-08-25 07,1881.794921875
37 2020-08-25 08,2979.0927734375
37 2020-08-25 09,2511.010986328125
37 2020-08-25 10,2835.32177734375
37 2020-08-25 11,3112.099853515625
37 2020-08-25 12,2902.899169921875
37 2020-08-25 13,2919.1201171875
37 2020-08-25 14,2991.84619140625
37 2020-08-25 15,2848.398681640625
37 2020-08-25 16,2694.681884765625
37 2020-08-25 17,2399.823486328125
37 2020-08-25 18,1864.4744873046875
37 2020-08-25 19,1674.8172607421875
37 2020-08-25 20,1633.094970703125
37 2020-08-25 21,1593.0357666015625
37 2020-08-25 22,1568.3677978515625
37 2020-08-25 23,1857.496337890625
37 2020-08-26 00,1956.937744140625
37 2020-08-26 01,1745.2615966796875
37 2020-08-26 02,1629.5357666015625
37 2020-08-26 03,1906.760009765625
37 2020-08-26 04,1878.2059326171875
37 2020-08-26 05,2076.81005859375
37 2020-08-26 06,2073.748291015625
37 2020-08-26 07,2511.2412109375
37 2020-08-26 08,2648.914794921875
37 2020-08-26 09,2608.1259765625
37 2020-08-26 10,2802.834228515625
37 2020-08-26 11,2971.57861328125
37 2020-08-26 12,2836.358642578125
37 2020-08-26 13,2847.29052734375
37 2020-08-26 14,2921.23388671875
37 2020-08-26 15,2829.425537109375
37 2020-08-26 16,2823.457275390625
37 2020-08-26 17,2341.760986328125
37 2020-08-26 18,1899.73583984375
37 2020-08-26 19,1608.5843505859375
37 2020-08-26 20,1525.081298828125
37 2020-08-26 21,1533.511474609375
37 2020-08-26 22,1520.49072265625
37 2020-08-26 23,1899.1346435546875
37 2020-08-27 00,1963.0570068359375
37 2020-08-27 01,1788.282958984375
37 2020-08-27 02,1663.5802001953125
37 2020-08-27 03,1948.994384765625
37 2020-08-27 04,1968.4305419921875
37 2020-08-27 05,2059.791015625
37 2020-08-27 06,2057.234619140625
37 2020-08-27 07,2390.524658203125
37 2020-08-27 08,2628.778564453125
37 2020-08-27 09,2564.239990234375
37 2020-08-27 10,2692.1630859375
37 2020-08-27 11,2655.52099609375
37 2020-08-27 12,2866.26416015625
37 2020-08-27 13,2873.737060546875
37 2020-08-27 14,3067.98388671875
37 2020-08-27 15,2941.946533203125
37 2020-08-27 16,2800.926513671875
37 2020-08-27 17,2524.072265625
37 2020-08-27 18,1868.1378173828125
37 2020-08-27 19,1647.624267578125
37 2020-08-27 20,1597.8038330078125
37 2020-08-27 21,1588.3392333984375
37 2020-08-27 22,1541.6768798828125
37 2020-08-27 23,1845.7880859375
37 2020-08-28 00,1923.784912109375
37 2020-08-28 01,1872.389404296875
37 2020-08-28 02,1708.0704345703125
37 2020-08-28 03,1910.5450439453125
37 2020-08-28 04,1925.6949462890625
37 2020-08-28 05,2002.3370361328125
37 2020-08-28 06,2091.5263671875
37 2020-08-28 07,2446.428466796875
37 2020-08-28 08,2595.6689453125
37 2020-08-28 09,2589.66064453125
37 2020-08-28 10,2704.80419921875
37 2020-08-28 11,2758.231689453125
37 2020-08-28 12,2969.346923828125
37 2020-08-28 13,2893.135498046875
37 2020-08-28 14,3012.711669921875
37 2020-08-28 15,2869.57763671875
37 2020-08-28 16,2759.983154296875
37 2020-08-28 17,2375.534912109375
37 2020-08-28 18,1828.4976806640625
37 2020-08-28 19,1576.573486328125
37 2020-08-28 20,1529.451904296875
37 2020-08-28 21,1568.43359375
37 2020-08-28 22,1562.783203125
37 2020-08-28 23,1862.765869140625
37 2020-08-29 00,1570.209228515625
37 2020-08-29 01,1569.053466796875
37 2020-08-29 02,1424.0052490234375
37 2020-08-29 03,1680.95654296875
37 2020-08-29 04,1744.302490234375
37 2020-08-29 05,1682.1597900390625
37 2020-08-29 06,1628.90869140625
37 2020-08-29 07,1459.400390625
37 2020-08-29 08,1566.646728515625
37 2020-08-29 09,1628.665771484375
37 2020-08-29 10,1667.58935546875
37 2020-08-29 11,1679.5567626953125
37 2020-08-29 12,1628.78173828125
37 2020-08-29 13,1644.2205810546875
37 2020-08-29 14,1650.4444580078125
37 2020-08-29 15,1679.034912109375
37 2020-08-29 16,1622.6060791015625
37 2020-08-29 17,1560.249267578125
37 2020-08-29 18,1548.7850341796875
37 2020-08-29 19,1574.310546875
37 2020-08-29 20,1620.520263671875
37 2020-08-29 21,1623.9427490234375
37 2020-08-29 22,1582.7537841796875
37 2020-08-29 23,1607.767822265625
37 2020-08-30 00,2071.070556640625
37 2020-08-30 01,1857.7188720703125
37 2020-08-30 02,1832.243408203125
37 2020-08-30 03,1799.7860107421875
37 2020-08-30 04,1654.32177734375
37 2020-08-30 05,1752.92138671875
37 2020-08-30 06,1786.1861572265625
37 2020-08-30 07,1841.280029296875
37 2020-08-30 08,1737.4779052734375
37 2020-08-30 09,1685.3184814453125
37 2020-08-30 10,1510.361083984375
37 2020-08-30 11,1524.1055908203125
37 2020-08-30 12,1715.4393310546875
37 2020-08-30 13,1577.4866943359375
37 2020-08-30 14,1613.345947265625
37 2020-08-30 15,1560.1842041015625
37 2020-08-30 16,1548.054931640625
37 2020-08-30 17,1625.220947265625
37 2020-08-30 18,1628.1243896484375
37 2020-08-30 19,1648.232177734375
37 2020-08-30 20,1598.3922119140625
37 2020-08-30 21,1581.0843505859375
37 2020-08-30 22,1575.9483642578125
37 2020-08-30 23,1595.154052734375
37 2020-08-31 00,1889.964599609375
37 2020-08-31 01,1716.95849609375
37 2020-08-31 02,1746.0799560546875
37 2020-08-31 03,1756.8568115234375
37 2020-08-31 04,1700.402587890625
37 2020-08-31 05,1797.8671875
37 2020-08-31 06,1845.267333984375
37 2020-08-31 07,2087.607177734375
37 2020-08-31 08,2654.146240234375
37 2020-08-31 09,2460.377197265625
37 2020-08-31 10,2682.894775390625
37 2020-08-31 11,2840.15576171875
37 2020-08-31 12,3003.365234375
37 2020-08-31 13,2952.432373046875
37 2020-08-31 14,3012.725830078125
37 2020-08-31 15,2886.977783203125
37 2020-08-31 16,2546.7880859375
37 2020-08-31 17,2110.5732421875
37 2020-08-31 18,1875.031005859375
37 2020-08-31 19,1689.4920654296875
37 2020-08-31 20,1633.291015625
37 2020-08-31 21,1572.1998291015625
37 2020-08-31 22,1525.64697265625
37 2020-08-31 23,1835.5228271484375
38 2020-08-25 00,3855.926025390625
38 2020-08-25 01,3423.44775390625
38 2020-08-25 02,3488.675048828125
38 2020-08-25 03,3787.179443359375
38 2020-08-25 04,4671.18994140625
38 2020-08-25 05,6706.79541015625
38 2020-08-25 06,11818.3876953125
38 2020-08-25 07,11208.61328125
38 2020-08-25 08,10833.576171875
38 2020-08-25 09,12262.7373046875
38 2020-08-25 10,11968.98828125
38 2020-08-25 11,11574.349609375
38 2020-08-25 12,11336.078125
38 2020-08-25 13,11535.890625
38 2020-08-25 14,11557.7431640625
38 2020-08-25 15,11022.056640625
38 2020-08-25 16,10910.841796875
38 2020-08-25 17,10559.99609375
38 2020-08-25 18,9832.451171875
38 2020-08-25 19,8305.5810546875
38 2020-08-25 20,7420.9052734375
38 2020-08-25 21,6403.134765625
38 2020-08-25 22,5176.001953125
38 2020-08-25 23,4344.07666015625
38 2020-08-26 00,3637.9208984375
38 2020-08-26 01,3530.891845703125
38 2020-08-26 02,3824.884521484375
38 2020-08-26 03,4527.58447265625
38 2020-08-26 04,5856.642578125
38 2020-08-26 05,7465.3251953125
38 2020-08-26 06,11999.5947265625
38 2020-08-26 07,11469.9365234375
38 2020-08-26 08,11837.53125
38 2020-08-26 09,12540.0224609375
38 2020-08-26 10,12656.3427734375
38 2020-08-26 11,11691.474609375
38 2020-08-26 12,12279.755859375
38 2020-08-26 13,11971.4921875
38 2020-08-26 14,12204.9306640625
38 2020-08-26 15,11344.6220703125
38 2020-08-26 16,11424.2216796875
38 2020-08-26 17,10623.32421875
38 2020-08-26 18,9718.93359375
38 2020-08-26 19,8027.25537109375
38 2020-08-26 20,6954.62451171875
38 2020-08-26 21,6209.8623046875
38 2020-08-26 22,5089.7333984375
38 2020-08-26 23,4232.5712890625
38 2020-08-27 00,3570.254638671875
38 2020-08-27 01,3635.96044921875
38 2020-08-27 02,3886.104248046875
38 2020-08-27 03,4609.744140625
38 2020-08-27 04,5880.59375
38 2020-08-27 05,7659.08251953125
38 2020-08-27 06,11139.3505859375
38 2020-08-27 07,10864.076171875
38 2020-08-27 08,12259.30078125
38 2020-08-27 09,12435.6201171875
38 2020-08-27 10,12279.4794921875
38 2020-08-27 11,12179.734375
38 2020-08-27 12,12192.7783203125
38 2020-08-27 13,12078.9072265625
38 2020-08-27 14,12057.2353515625
38 2020-08-27 15,11539.751953125
38 2020-08-27 16,11445.951171875
38 2020-08-27 17,10630.2919921875
38 2020-08-27 18,9783.900390625
38 2020-08-27 19,8193.2275390625
38 2020-08-27 20,7215.11962890625
38 2020-08-27 21,6469.69580078125
38 2020-08-27 22,5467.814453125
38 2020-08-27 23,4195.82568359375
38 2020-08-28 00,3715.325927734375
38 2020-08-28 01,3592.62353515625
38 2020-08-28 02,3842.180908203125
38 2020-08-28 03,4525.44140625
38 2020-08-28 04,5850.392578125
38 2020-08-28 05,7121.42919921875
38 2020-08-28 06,11531.05078125
38 2020-08-28 07,11378.12890625
38 2020-08-28 08,12112.1298828125
38 2020-08-28 09,12806.953125
38 2020-08-28 10,12557.0908203125
38 2020-08-28 11,12258.578125
38 2020-08-28 12,12086.66015625
38 2020-08-28 13,12356.900390625
38 2020-08-28 14,12235.9501953125
38 2020-08-28 15,11473.19140625
38 2020-08-28 16,11589.998046875
38 2020-08-28 17,10507.826171875
38 2020-08-28 18,9741.359375
38 2020-08-28 19,8010.15966796875
38 2020-08-28 20,7049.6875
38 2020-08-28 21,6249.408203125
38 2020-08-28 22,5307.67529296875
38 2020-08-28 23,4156.74609375
38 2020-08-29 00,3582.568603515625
